gene	go_term	go_slim_term	cellular_component
nfm-1	GO:0005912	GO:0030054	cell junction
nfm-1	GO:0030175	GO:0042995	cell projection
nfm-1	GO:0045177		
nfs-1	GO:0005634	GO:0005634	nucleus
nfs-1	GO:0005739	GO:0005739	mitochondrion
nfs-1	GO:0005829	GO:0005829	cytosol
nfs-1	GO:0099128	GO:0032991	protein-containing complex
nft-1			
nfu-1	GO:0005739	GO:0005739	mitochondrion
nfya-1	GO:0005634	GO:0005634	nucleus
nfya-1	GO:0016602	GO:0032991	protein-containing complex
ngn-1	GO:0005634	GO:0005634	nucleus
nhl-1			
nhl-2	GO:0005654	GO:0005654	nucleoplasm
nhl-2	GO:0000932;GO:0043186	GO:0043226	organelle
nhr-111	GO:0005634	GO:0005634	nucleus
nhr-114	GO:0005634	GO:0005634	nucleus
nhr-116	GO:0005634	GO:0005634	nucleus
nhr-129	GO:0005634	GO:0005634	nucleus
nhr-136	GO:0005634	GO:0005634	nucleus
nhr-141	GO:0005634	GO:0005634	nucleus
nhr-147	GO:0005634	GO:0005634	nucleus
nhr-148	GO:0005634	GO:0005634	nucleus
nhr-149	GO:0005634	GO:0005634	nucleus
nhr-152	GO:0005634	GO:0005634	nucleus
nhr-154	GO:0005634	GO:0005634	nucleus
nhr-159	GO:0005634	GO:0005634	nucleus
nhr-166	GO:0005634	GO:0005634	nucleus
nhr-168	GO:0005634	GO:0005634	nucleus
nhr-173	GO:0005634	GO:0005634	nucleus
nhr-186	GO:0005634	GO:0005634	nucleus
nhr-188	GO:0005634	GO:0005634	nucleus
nhr-189	GO:0005634	GO:0005634	nucleus
nhr-2	GO:0005634	GO:0005634	nucleus
nhr-206	GO:0005634	GO:0005634	nucleus
nhr-207	GO:0005634	GO:0005634	nucleus
nhr-208	GO:0005634	GO:0005634	nucleus
nhr-209	GO:0005634	GO:0005634	nucleus
nhr-221	GO:0005634	GO:0005634	nucleus
nhr-23	GO:0005634	GO:0005634	nucleus
nhr-23	GO:0000785		
nhr-247	GO:0005634	GO:0005634	nucleus
nhr-25	GO:0005634	GO:0005634	nucleus
nhr-25	GO:0090575	GO:0032991	protein-containing complex
nhr-253	GO:0005634	GO:0005634	nucleus
nhr-274	GO:0005634	GO:0005634	nucleus
nhr-35	GO:0005634	GO:0005634	nucleus
nhr-36	GO:0005634	GO:0005634	nucleus
nhr-48	GO:0005634	GO:0005634	nucleus
nhr-49	GO:0005634	GO:0005634	nucleus
nhr-49	GO:0005737	GO:0005737	cytoplasm
nhr-6	GO:0005634	GO:0005634	nucleus
nhr-6	GO:0005667	GO:0032991	protein-containing complex
nhr-60	GO:0005634	GO:0005634	nucleus
nhr-60	GO:0005635	GO:0005635	nuclear envelope
nhr-64	GO:0005634	GO:0005634	nucleus
nhr-67	GO:0005634	GO:0005634	nucleus
nhr-69	GO:0005634	GO:0005634	nucleus
nhr-8	GO:0005634	GO:0005634	nucleus
nhr-85	GO:0005634	GO:0005634	nucleus
nhr-93	GO:0005634	GO:0005634	nucleus
nhx-1	GO:0005886	GO:0005886	plasma membrane
nhx-1	GO:0016020	GO:0016020	membrane
nhx-2	GO:0005886	GO:0005886	plasma membrane
nhx-2	GO:0016020;GO:0016324	GO:0016020	membrane
nhx-3	GO:0005886	GO:0005886	plasma membrane
nhx-3	GO:0016020	GO:0016020	membrane
nhx-3	GO:0012505		
nhx-5	GO:0005768;GO:0055037	GO:0005768	endosome
nhx-5	GO:0005886	GO:0005886	plasma membrane
nhx-5	GO:0016020;GO:0055038	GO:0016020	membrane
nhx-6	GO:0005886	GO:0005886	plasma membrane
nhx-6	GO:0016020	GO:0016020	membrane
nhx-9	GO:0005886	GO:0005886	plasma membrane
nhx-9	GO:0016020	GO:0016020	membrane
nipa-1	GO:0016020	GO:0016020	membrane
nipa-1	GO:0043025		
nipi-3	GO:0005634	GO:0005634	nucleus
nish-1	GO:0005737	GO:0005737	cytoplasm
nkb-1	GO:0005886	GO:0005886	plasma membrane
nkb-1	GO:0016020	GO:0016020	membrane
nkb-1	GO:0005890	GO:0032991	protein-containing complex
nkb-2	GO:0016020	GO:0016020	membrane
nkb-2	GO:0005890	GO:0032991	protein-containing complex
nkb-3	GO:0005886	GO:0005886	plasma membrane
nkb-3	GO:0016020	GO:0016020	membrane
nkb-3	GO:0005890	GO:0032991	protein-containing complex
nkcc-1	GO:0016020	GO:0016020	membrane
nlg-1	GO:0005886	GO:0005886	plasma membrane
nlg-1	GO:0016020	GO:0016020	membrane
nlg-1	GO:0030424;GO:0030425	GO:0043005	neuron projection
nlg-1	GO:0045202	GO:0045202	synapse
nlg-1	GO:0009986;GO:0098793		
nlr-1	GO:0005886	GO:0005886	plasma membrane
nlr-1	GO:0016020	GO:0016020	membrane
nlr-1	GO:0005921;GO:0070161	GO:0030054	cell junction
nmat-1			
nmat-2			
nmgp-1	GO:0005886	GO:0005886	plasma membrane
nmgp-1	GO:0016020	GO:0016020	membrane
nmr-1	GO:0005886	GO:0005886	plasma membrane
nmr-1	GO:0016020;GO:0045211	GO:0016020	membrane
nmr-1	GO:0017146	GO:0032991	protein-containing complex
nmr-1	GO:0043005	GO:0043005	neuron projection
nmr-1	GO:0014069	GO:0043226	organelle
nmr-1	GO:0045202	GO:0045202	synapse
nmr-2	GO:0005886	GO:0005886	plasma membrane
nmr-2	GO:0016020;GO:0045211;GO:0098839	GO:0016020	membrane
nmr-2	GO:0045202	GO:0045202	synapse
nmrk-1	GO:0005737	GO:0005737	cytoplasm
nmrk-1	GO:0005829	GO:0005829	cytosol
nmrk-1	GO:1990140	GO:0032991	protein-containing complex
nmt-1	GO:0005737	GO:0005737	cytoplasm
nmt-1	GO:0005829	GO:0005829	cytosol
nmur-2	GO:0005886	GO:0005886	plasma membrane
nmur-2	GO:0016020	GO:0016020	membrane
nmy-1	GO:0005737	GO:0005737	cytoplasm
nmy-1	GO:0005912	GO:0030054	cell junction
nmy-1	GO:0016459;GO:0016460	GO:0032991	protein-containing complex
nmy-1	GO:0043292	GO:0043226	organelle
nmy-1	GO:0005863;GO:0032982		
nmy-2	GO:0005737;GO:0005938	GO:0005737	cytoplasm
nmy-2	GO:0032154	GO:0016020	membrane
nmy-2	GO:0016459;GO:0016460	GO:0032991	protein-containing complex
nmy-2	GO:0072686	GO:0043226	organelle
nmy-2	GO:0005863;GO:0032982;GO:0070938		
nnt-1	GO:0005739	GO:0005739	mitochondrion
nnt-1	GO:0005886	GO:0005886	plasma membrane
nnt-1	GO:0005743;GO:0016020	GO:0016020	membrane
nob-1	GO:0005634	GO:0005634	nucleus
noca-2	GO:0005737	GO:0005737	cytoplasm
noca-2	GO:0005813;GO:0005815	GO:0005815	microtubule organizing center
noca-2	GO:0005856	GO:0005856	cytoskeleton
nog-1	GO:0005634	GO:0005634	nucleus
nog-1	GO:0005730	GO:0005730	nucleolus
nol-56	GO:0005634	GO:0005634	nucleus
nol-56	GO:0005730	GO:0005730	nucleolus
nol-56	GO:0031428;GO:0032040	GO:0032991	protein-containing complex
nola-3	GO:0005634	GO:0005634	nucleus
nola-3	GO:0005730	GO:0005730	nucleolus
nola-3	GO:0031429;GO:1990904	GO:0032991	protein-containing complex
nono-1	GO:0005634	GO:0005634	nucleus
nono-1	GO:0016020	GO:0016020	membrane
nonu-1			
nphp-1	GO:0005737	GO:0005737	cytoplasm
nphp-1	GO:0036064	GO:0005815	microtubule organizing center
nphp-1	GO:0005929;GO:0097730	GO:0005929	cilium
nphp-1	GO:0035869;GO:0097546		
nphp-4	GO:0036064	GO:0005815	microtubule organizing center
nphp-4	GO:0005856	GO:0005856	cytoskeleton
nphp-4	GO:0097730	GO:0005929	cilium
nphp-4	GO:0035869;GO:0097546		
npl-4.1	GO:0005634	GO:0005634	nucleus
npl-4.1	GO:0005737	GO:0005737	cytoplasm
npl-4.1	GO:0034098	GO:0032991	protein-containing complex
npl-4.2	GO:0005634	GO:0005634	nucleus
npl-4.2	GO:0005737	GO:0005737	cytoplasm
npl-4.2	GO:0034098	GO:0032991	protein-containing complex
npp-1	GO:0005634	GO:0005634	nucleus
npp-1	GO:0005635	GO:0005635	nuclear envelope
npp-1	GO:0005643;GO:0044613	GO:0032991	protein-containing complex
npp-10	GO:0005634	GO:0005634	nucleus
npp-10	GO:0005635	GO:0005635	nuclear envelope
npp-10	GO:0005694	GO:0005694	chromosome
npp-10	GO:0005737	GO:0005737	cytoplasm
npp-10	GO:0016020;GO:0031965	GO:0016020	membrane
npp-10	GO:0005643;GO:0044614	GO:0032991	protein-containing complex
npp-10	GO:0000776;GO:0043186	GO:0043226	organelle
npp-11	GO:0005635	GO:0005635	nuclear envelope
npp-11	GO:0005643;GO:0044613	GO:0032991	protein-containing complex
npp-13	GO:0005634	GO:0005634	nucleus
npp-13	GO:0016020	GO:0016020	membrane
npp-13	GO:0005643	GO:0032991	protein-containing complex
npp-14	GO:0005634	GO:0005634	nucleus
npp-14	GO:0016020;GO:0031965	GO:0016020	membrane
npp-14	GO:0005643	GO:0032991	protein-containing complex
npp-15	GO:0005634	GO:0005634	nucleus
npp-15	GO:0005635	GO:0005635	nuclear envelope
npp-15	GO:0031965	GO:0016020	membrane
npp-15	GO:0005643;GO:0031080	GO:0032991	protein-containing complex
npp-15	GO:0000776	GO:0043226	organelle
npp-16	GO:0005634	GO:0005634	nucleus
npp-16	GO:0016020;GO:0031965	GO:0016020	membrane
npp-16	GO:0005643	GO:0032991	protein-containing complex
npp-19	GO:0005634	GO:0005634	nucleus
npp-19	GO:0005635	GO:0005635	nuclear envelope
npp-19	GO:0016020;GO:0031965	GO:0016020	membrane
npp-19	GO:0005643;GO:0044613;GO:0044615	GO:0032991	protein-containing complex
npp-2	GO:0005634	GO:0005634	nucleus
npp-2	GO:0016020;GO:0031965	GO:0016020	membrane
npp-2	GO:0005643;GO:0031080	GO:0032991	protein-containing complex
npp-20	GO:0005634	GO:0005634	nucleus
npp-20	GO:0005764	GO:0005764	lysosome
npp-20	GO:0005783	GO:0005783	endoplasmic reticulum
npp-20	GO:0005765;GO:0005789;GO:0012507;GO:0016020	GO:0016020	membrane
npp-20	GO:0031410	GO:0031410	cytoplasmic vesicle
npp-20	GO:0005643;GO:0030127;GO:0031080	GO:0032991	protein-containing complex
npp-21	GO:0005643	GO:0032991	protein-containing complex
npp-23	GO:0005634	GO:0005634	nucleus
npp-23	GO:0005643;GO:0031080	GO:0032991	protein-containing complex
npp-23	GO:0000776	GO:0043226	organelle
npp-3	GO:0005634	GO:0005634	nucleus
npp-3	GO:0005643;GO:0044611	GO:0032991	protein-containing complex
npp-5	GO:0005634	GO:0005634	nucleus
npp-5	GO:0005635	GO:0005635	nuclear envelope
npp-5	GO:0005694	GO:0005694	chromosome
npp-5	GO:0016020;GO:0031965	GO:0016020	membrane
npp-5	GO:0005643;GO:0031080	GO:0032991	protein-containing complex
npp-5	GO:0000776	GO:0043226	organelle
npp-5	GO:0000775		
npp-6	GO:0005634	GO:0005634	nucleus
npp-6	GO:0031965	GO:0016020	membrane
npp-6	GO:0005643	GO:0032991	protein-containing complex
npp-8	GO:0005634	GO:0005634	nucleus
npp-8	GO:0005635	GO:0005635	nuclear envelope
npp-8	GO:0005643;GO:0044611	GO:0032991	protein-containing complex
npp-9	GO:0005737	GO:0005737	cytoplasm
npp-9	GO:0005643	GO:0032991	protein-containing complex
npr-1	GO:0005886	GO:0005886	plasma membrane
npr-1	GO:0016020	GO:0016020	membrane
npr-1	GO:0030424;GO:0030425;GO:0043005	GO:0043005	neuron projection
npr-1	GO:0043025		
npr-10	GO:0005886	GO:0005886	plasma membrane
npr-10	GO:0016020	GO:0016020	membrane
npr-10	GO:0043005	GO:0043005	neuron projection
npr-11	GO:0005886	GO:0005886	plasma membrane
npr-11	GO:0016020	GO:0016020	membrane
npr-12	GO:0016020	GO:0016020	membrane
npr-13	GO:0005886	GO:0005886	plasma membrane
npr-13	GO:0016020	GO:0016020	membrane
npr-13	GO:0043005	GO:0043005	neuron projection
npr-14	GO:0005886	GO:0005886	plasma membrane
npr-14	GO:0016020	GO:0016020	membrane
npr-16	GO:0005886	GO:0005886	plasma membrane
npr-16	GO:0016020	GO:0016020	membrane
npr-16	GO:0043005	GO:0043005	neuron projection
npr-17	GO:0005886	GO:0005886	plasma membrane
npr-17	GO:0016020	GO:0016020	membrane
npr-17	GO:0043005	GO:0043005	neuron projection
npr-19	GO:0016020	GO:0016020	membrane
npr-24	GO:0005886	GO:0005886	plasma membrane
npr-24	GO:0016020	GO:0016020	membrane
npr-24	GO:0043005	GO:0043005	neuron projection
npr-28	GO:0005886	GO:0005886	plasma membrane
npr-28	GO:0016020	GO:0016020	membrane
npr-28	GO:0043005	GO:0043005	neuron projection
npr-3	GO:0005886	GO:0005886	plasma membrane
npr-3	GO:0016020	GO:0016020	membrane
npr-32	GO:0016020	GO:0016020	membrane
npr-4	GO:0005886	GO:0005886	plasma membrane
npr-4	GO:0016020	GO:0016020	membrane
npr-5	GO:0005886	GO:0005886	plasma membrane
npr-5	GO:0016020	GO:0016020	membrane
npr-5	GO:0043005	GO:0043005	neuron projection
npr-6	GO:0005886	GO:0005886	plasma membrane
npr-6	GO:0016020	GO:0016020	membrane
npr-6	GO:0043005	GO:0043005	neuron projection
npr-7	GO:0005886	GO:0005886	plasma membrane
npr-7	GO:0016020	GO:0016020	membrane
npr-7	GO:0043005	GO:0043005	neuron projection
npr-8	GO:0005886	GO:0005886	plasma membrane
npr-8	GO:0016020	GO:0016020	membrane
npr-9	GO:0005886	GO:0005886	plasma membrane
npr-9	GO:0016020	GO:0016020	membrane
nprl-2	GO:0005774	GO:0016020	membrane
nprl-2	GO:1990130	GO:0032991	protein-containing complex
nprl-3	GO:0005764	GO:0005764	lysosome
nprl-3	GO:0005765;GO:0016020	GO:0016020	membrane
nprl-3	GO:1990130	GO:0032991	protein-containing complex
nrd-1			
nre-1			
nrfl-1	GO:0005886	GO:0005886	plasma membrane
nrfl-1	GO:0016020;GO:0016324;GO:0031528	GO:0016020	membrane
nrfl-1	GO:1990184	GO:0032991	protein-containing complex
nrfl-1	GO:0042995	GO:0042995	cell projection
nrx-1	GO:0016020	GO:0016020	membrane
nrx-1	GO:0048786		
nsf-1	GO:0005737	GO:0005737	cytoplasm
nsf-1	GO:0005795		
nst-1	GO:0005634	GO:0005634	nucleus
nst-1	GO:0005654	GO:0005654	nucleoplasm
nst-1	GO:0005730	GO:0005730	nucleolus
nstp-10	GO:0005794	GO:0005794	Golgi apparatus
nstp-10	GO:0000139;GO:0016020	GO:0016020	membrane
nstp-3	GO:0000139;GO:0016020	GO:0016020	membrane
nstp-5	GO:0005794	GO:0005794	Golgi apparatus
nstp-5	GO:0000139;GO:0016020	GO:0016020	membrane
nstp-6	GO:0000139;GO:0016020	GO:0016020	membrane
nstp-7	GO:0000139;GO:0016020	GO:0016020	membrane
nstp-8	GO:0000139;GO:0016020	GO:0016020	membrane
nstp-9	GO:0005794	GO:0005794	Golgi apparatus
nstp-9	GO:0016020	GO:0016020	membrane
nsun-1	GO:0005634	GO:0005634	nucleus
nsun-1	GO:0005730	GO:0005730	nucleolus
nsun-2	GO:0005634	GO:0005634	nucleus
nsun-2	GO:0005737	GO:0005737	cytoplasm
nsun-5	GO:0005730	GO:0005730	nucleolus
nsy-1	GO:0005737;GO:1904115	GO:0005737	cytoplasm
nsy-1	GO:0042995	GO:0042995	cell projection
nsy-1	GO:0030424	GO:0043005	neuron projection
nsy-1	GO:0014069	GO:0043226	organelle
nsy-1	GO:0043025;GO:0043204		
ntc-1	GO:0005576	GO:0005576	extracellular region
nte-1	GO:0005783	GO:0005783	endoplasmic reticulum
nte-1	GO:0016020	GO:0016020	membrane
nte-2	GO:0005783	GO:0005783	endoplasmic reticulum
nte-2	GO:0016020	GO:0016020	membrane
ntfc-1			
nth-1	GO:0005634	GO:0005634	nucleus
nth-1	GO:0005739	GO:0005739	mitochondrion
ntl-4	GO:0005634	GO:0005634	nucleus
ntl-4	GO:0005737	GO:0005737	cytoplasm
ntl-4	GO:0005829	GO:0005829	cytosol
ntl-4	GO:0030014;GO:0030015	GO:0032991	protein-containing complex
ntr-1	GO:0005886	GO:0005886	plasma membrane
ntr-1	GO:0016020	GO:0016020	membrane
ntr-2	GO:0005886	GO:0005886	plasma membrane
ntr-2	GO:0016020	GO:0016020	membrane
nuaf-1	GO:0005739	GO:0005739	mitochondrion
nuaf-3	GO:0005739	GO:0005739	mitochondrion
nuaf-3	GO:0005743	GO:0016020	membrane
nuaf-5	GO:0005739	GO:0005739	mitochondrion
nuaf-6			
nuc-1	GO:0005634	GO:0005634	nucleus
nuc-1	GO:0005764	GO:0005764	lysosome
nucb-1	GO:0005576	GO:0005576	extracellular region
nucb-1	GO:0005737	GO:0005737	cytoplasm
nucb-1	GO:0005794	GO:0005794	Golgi apparatus
nucb-1	GO:0016020	GO:0016020	membrane
nucb-1	GO:0005793	GO:0043226	organelle
nucb-1	GO:0012505		
nud-1	GO:0005737	GO:0005737	cytoplasm
nud-1	GO:0045202	GO:0045202	synapse
nud-2	GO:0005634	GO:0005634	nucleus
nud-2	GO:0005635	GO:0005635	nuclear envelope
nud-2	GO:0005813	GO:0005815	microtubule organizing center
nud-2	GO:0005871;GO:0005875	GO:0032991	protein-containing complex
nud-2	GO:0000776	GO:0043226	organelle
nud-2	GO:0045202	GO:0045202	synapse
num-1	GO:0005737;GO:0005938	GO:0005737	cytoplasm
num-1	GO:0005856	GO:0005856	cytoskeleton
num-1	GO:0005886	GO:0005886	plasma membrane
num-1	GO:0016020;GO:0016323	GO:0016020	membrane
nuo-1	GO:0005739	GO:0005739	mitochondrion
nuo-1	GO:0005743;GO:0016020	GO:0016020	membrane
nuo-1	GO:0045271	GO:0032991	protein-containing complex
nuo-2	GO:0005739	GO:0005739	mitochondrion
nuo-2	GO:0016020	GO:0016020	membrane
nuo-2	GO:0045271	GO:0032991	protein-containing complex
nuo-3	GO:0005739	GO:0005739	mitochondrion
nuo-3	GO:0005743;GO:0016020	GO:0016020	membrane
nuo-3	GO:0045271	GO:0032991	protein-containing complex
nuo-4	GO:0005737	GO:0005737	cytoplasm
nuo-4	GO:0005739	GO:0005739	mitochondrion
nuo-4	GO:0045271	GO:0032991	protein-containing complex
nuo-4	GO:0005759		
nuo-5	GO:0005743;GO:0016020	GO:0016020	membrane
nuo-5	GO:0045271	GO:0032991	protein-containing complex
nurf-1	GO:0005634	GO:0005634	nucleus
nurf-1	GO:0016589	GO:0032991	protein-containing complex
oatr-1	GO:0005737	GO:0005737	cytoplasm
oatr-1	GO:0005739	GO:0005739	mitochondrion
oatr-1	GO:0005759		
oaz-1	GO:0005634	GO:0005634	nucleus
oaz-1	GO:0005737	GO:0005737	cytoplasm
obr-1	GO:0005829	GO:0005829	cytosol
obr-1	GO:0005886	GO:0005886	plasma membrane
obr-1	GO:0097038		
obr-2	GO:0005829	GO:0005829	cytosol
obr-2	GO:0005886	GO:0005886	plasma membrane
obr-2	GO:0097038		
ocr-1	GO:0005886	GO:0005886	plasma membrane
ocr-1	GO:0016020	GO:0016020	membrane
ocr-2	GO:0005886	GO:0005886	plasma membrane
ocr-2	GO:0097730	GO:0005929	cilium
ocr-2	GO:0016020	GO:0016020	membrane
ocr-3	GO:0005886	GO:0005886	plasma membrane
ocr-3	GO:0016020	GO:0016020	membrane
ocr-4	GO:0005886	GO:0005886	plasma membrane
ocr-4	GO:0016020	GO:0016020	membrane
ocrl-1	GO:0005737	GO:0005737	cytoplasm
ocrl-1	GO:0005768	GO:0005768	endosome
ocrl-1	GO:0016020;GO:0030670;GO:0031901	GO:0016020	membrane
ocrl-1	GO:0031410	GO:0031410	cytoplasmic vesicle
ocrl-1	GO:0043005	GO:0043005	neuron projection
oct-1	GO:0016020	GO:0016020	membrane
oct-2	GO:0016020	GO:0016020	membrane
octr-1	GO:0005886	GO:0005886	plasma membrane
octr-1	GO:0016020	GO:0016020	membrane
octr-1	GO:0030425	GO:0043005	neuron projection
octr-1	GO:0045202	GO:0045202	synapse
odc-1	GO:0005737	GO:0005737	cytoplasm
odr-1	GO:0005886	GO:0005886	plasma membrane
odr-1	GO:0016020	GO:0016020	membrane
odr-3	GO:0005737	GO:0005737	cytoplasm
odr-3	GO:0005929;GO:0097730	GO:0005929	cilium
odr-3	GO:0005834	GO:0032991	protein-containing complex
odr-3	GO:0042995	GO:0042995	cell projection
odr-3	GO:0030425	GO:0043005	neuron projection
odr-3	GO:0043025		
odr-8	GO:0005634	GO:0005634	nucleus
odr-8	GO:0005737	GO:0005737	cytoplasm
odr-8	GO:0005783	GO:0005783	endoplasmic reticulum
odr-8	GO:0005789;GO:0016020	GO:0016020	membrane
odr-8	GO:0032991	GO:0032991	protein-containing complex
odr-8	GO:0048471		
oga-1			
ogdh-1	GO:0005739	GO:0005739	mitochondrion
ogdh-1	GO:0031966	GO:0016020	membrane
ogdh-1	GO:0045252	GO:0032991	protein-containing complex
ogdh-1	GO:0005759		
ogdh-2	GO:0005739	GO:0005739	mitochondrion
ogt-1	GO:0005634	GO:0005634	nucleus
ogt-1	GO:0005737	GO:0005737	cytoplasm
ogt-1	GO:0048471		
oma-1	GO:0005634	GO:0005634	nucleus
oma-1	GO:0005737	GO:0005737	cytoplasm
oma-1	GO:0005813	GO:0005815	microtubule organizing center
oma-1	GO:0005829	GO:0005829	cytosol
oma-1	GO:1990904	GO:0032991	protein-containing complex
oma-1	GO:0035770;GO:0036464;GO:0043186	GO:0043226	organelle
oma-2	GO:0005737	GO:0005737	cytoplasm
oma-2	GO:0005813	GO:0005815	microtubule organizing center
oma-2	GO:0005829	GO:0005829	cytosol
oma-2	GO:0005856	GO:0005856	cytoskeleton
oma-2	GO:1990904	GO:0032991	protein-containing complex
oma-2	GO:0043186	GO:0043226	organelle
ooc-5	GO:0005737	GO:0005737	cytoplasm
ooc-5	GO:0005783	GO:0005783	endoplasmic reticulum
ooc-5	GO:0005886	GO:0005886	plasma membrane
ooc-5	GO:0005818;GO:0005819	GO:0043226	organelle
ooc-5	GO:0000922;GO:0005788;GO:0012505;GO:0048471		
orai-1	GO:0005886	GO:0005886	plasma membrane
orai-1	GO:0016020;GO:0016323;GO:0016324	GO:0016020	membrane
orai-1	GO:0005891	GO:0032991	protein-containing complex
orc-1	GO:0005634	GO:0005634	nucleus
orc-1	GO:0005664	GO:0032991	protein-containing complex
osg-1	GO:0005737	GO:0005737	cytoplasm
osm-1	GO:0036064	GO:0005815	microtubule organizing center
osm-1	GO:0005929;GO:0097730	GO:0005929	cilium
osm-1	GO:0030990;GO:0030992	GO:0032991	protein-containing complex
osm-1	GO:0042995	GO:0042995	cell projection
osm-1	GO:0005930;GO:0035869		
osm-12	GO:0005737	GO:0005737	cytoplasm
osm-12	GO:0036064	GO:0005815	microtubule organizing center
osm-12	GO:0005856	GO:0005856	cytoskeleton
osm-12	GO:0005929;GO:0097730	GO:0005929	cilium
osm-12	GO:0016020	GO:0016020	membrane
osm-12	GO:0034464	GO:0032991	protein-containing complex
osm-12	GO:0042995	GO:0042995	cell projection
osm-12	GO:0043005	GO:0043005	neuron projection
osm-12	GO:0005930		
osm-5	GO:0036064	GO:0005815	microtubule organizing center
osm-5	GO:0005929;GO:0097730	GO:0005929	cilium
osm-5	GO:0030992	GO:0032991	protein-containing complex
osm-5	GO:0043005	GO:0043005	neuron projection
osm-5	GO:0005814	GO:0043226	organelle
osm-5	GO:0097546		
osm-6	GO:0005737	GO:0005737	cytoplasm
osm-6	GO:0036064	GO:0005815	microtubule organizing center
osm-6	GO:0005929;GO:0097730	GO:0005929	cilium
osm-6	GO:0030992	GO:0032991	protein-containing complex
osm-6	GO:0005814	GO:0043226	organelle
osm-6	GO:0035869;GO:0043025		
osm-9	GO:0005886	GO:0005886	plasma membrane
osm-9	GO:0097730	GO:0005929	cilium
osm-9	GO:0016020	GO:0016020	membrane
osm-9	GO:0043025;GO:0048471		
ost-1	GO:0005576	GO:0005576	extracellular region
ost-1	GO:0005604	GO:0031012	extracellular matrix
ost-1	GO:0005615		
osta-1	GO:0005886	GO:0005886	plasma membrane
osta-1	GO:0016020;GO:1990075	GO:0016020	membrane
osta-2	GO:0005886	GO:0005886	plasma membrane
osta-2	GO:0016020	GO:0016020	membrane
osta-3	GO:0005886	GO:0005886	plasma membrane
osta-3	GO:0016020	GO:0016020	membrane
ostb-1	GO:0005783	GO:0005783	endoplasmic reticulum
ostb-1	GO:0005789;GO:0016020	GO:0016020	membrane
ostb-1	GO:0008250	GO:0032991	protein-containing complex
otub-1	GO:0005886	GO:0005886	plasma membrane
otub-2	GO:0005634	GO:0005634	nucleus
otub-2	GO:0005737	GO:0005737	cytoplasm
oxi-1	GO:0014069	GO:0043226	organelle
oxi-1	GO:0045202	GO:0045202	synapse
paa-1	GO:0005634	GO:0005634	nucleus
paa-1	GO:0005635	GO:0005635	nuclear envelope
paa-1	GO:0005737	GO:0005737	cytoplasm
paa-1	GO:0005813	GO:0005815	microtubule organizing center
paa-1	GO:0005829	GO:0005829	cytosol
paa-1	GO:0005856	GO:0005856	cytoskeleton
paa-1	GO:0000159;GO:0032991	GO:0032991	protein-containing complex
paa-1	GO:0005819;GO:0043186;GO:0072686	GO:0043226	organelle
pacs-1			
pad-1	GO:0005768	GO:0005768	endosome
pad-1	GO:0005829	GO:0005829	cytosol
pad-1	GO:0005802		
pad-2	GO:0005783	GO:0005783	endoplasmic reticulum
pad-2	GO:0005794	GO:0005794	Golgi apparatus
paf-1	GO:0005829	GO:0005829	cytosol
paf-1	GO:0005789	GO:0016020	membrane
paf-2	GO:0005829	GO:0005829	cytosol
paf-2	GO:0005789	GO:0016020	membrane
pag-3	GO:0005634	GO:0005634	nucleus
pag-3	GO:0042995	GO:0042995	cell projection
pag-3	GO:0030424	GO:0043005	neuron projection
pag-3	GO:0043204		
pah-1	GO:0005737	GO:0005737	cytoplasm
paic-1			
pak-1	GO:0005737	GO:0005737	cytoplasm
pak-1	GO:0005829	GO:0005829	cytosol
pak-1	GO:0005886	GO:0005886	plasma membrane
pak-1	GO:0016020	GO:0016020	membrane
pak-1	GO:0030054;GO:0030056	GO:0030054	cell junction
pak-1	GO:0042995	GO:0042995	cell projection
pak-1	GO:0030424	GO:0043005	neuron projection
pak-1	GO:0043025;GO:0043204		
pak-2	GO:0005737	GO:0005737	cytoplasm
pal-1	GO:0000794	GO:0000228	nuclear chromosome
pal-1	GO:0005634	GO:0005634	nucleus
pal-1	GO:0005694	GO:0005694	chromosome
pal-1	GO:0000776	GO:0043226	organelle
pal-1	GO:0000775		
pamn-1	GO:0005576	GO:0005576	extracellular region
pamn-1	GO:0016020	GO:0016020	membrane
paqr-1	GO:0005886	GO:0005886	plasma membrane
paqr-1	GO:0016020	GO:0016020	membrane
